#GLN101-1  Hist_01052
     -180 0.000464000
     -174 0.000090000
     -168 0.000012000
     -162 0.000000000
     -156 0.000000000
     -150 0.000002000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000002000
       18 0.000006000
       24 0.000016000
       30 0.000054000
       36 0.000148000
       42 0.000232000
       48 0.000530000
       54 0.001150000
       60 0.002170000
       66 0.003778000
       72 0.006270000
       78 0.009122000
       84 0.012528000
       90 0.016314000
       96 0.020792000
      102 0.026184000
      108 0.034494000
      114 0.048888000
      120 0.071660000
      126 0.106484000
      132 0.141096000
      138 0.155258000
      144 0.139404000
      150 0.100810000
      156 0.060512000
      162 0.028710000
      168 0.010214000
      174 0.002606000
