#LEU24-3  Hist_00260
    -180 0.005274000
    -174 0.005472000
    -168 0.004970000
    -162 0.003960000
    -156 0.002680000
    -150 0.001292000
    -144 0.000526000
    -138 0.000182000
    -132 0.000096000
    -126 0.000050000
    -120 0.000050000
    -114 0.000086000
    -108 0.000200000
    -102 0.000622000
     -96 0.002176000
     -90 0.008126000
     -84 0.028760000
     -78 0.080920000
     -72 0.166048000
     -66 0.236242000
     -60 0.226482000
     -54 0.143294000
     -48 0.056038000
     -42 0.013698000
     -36 0.002196000
     -30 0.000282000
     -24 0.000030000
     -18 0.000004000
     -12 0.000000000
      -6 0.000002000
       0 0.000002000
       6 0.000000000
      12 0.000002000
      18 0.000000000
      24 0.000000000
      30 0.000006000
      36 0.000004000
      42 0.000030000
      48 0.000084000
      54 0.000178000
      60 0.000446000
      66 0.000582000
      72 0.000506000
      78 0.000252000
      84 0.000122000
      90 0.000036000
      96 0.000002000
     102 0.000002000
     108 0.000000000
     114 0.000002000
     120 0.000000000
     126 0.000000000
     132 0.000006000
     138 0.000006000
     144 0.000022000
     150 0.000082000
     156 0.000336000
     162 0.001048000
     168 0.002428000
     174 0.004058000
