#ARG156-3  Hist_01636
     -180 0.016292000
     -174 0.016900000
     -168 0.012192000
     -162 0.006242000
     -156 0.002692000
     -150 0.000982000
     -144 0.000370000
     -138 0.000146000
     -132 0.000078000
     -126 0.000040000
     -120 0.000056000
     -114 0.000068000
     -108 0.000182000
     -102 0.000522000
      -96 0.002290000
      -90 0.008112000
      -84 0.025956000
      -78 0.065708000
      -72 0.126620000
      -66 0.175000000
      -60 0.164488000
      -54 0.102570000
      -48 0.043200000
      -42 0.012912000
      -36 0.002856000
      -30 0.000588000
      -24 0.000114000
      -18 0.000026000
      -12 0.000010000
       -6 0.000010000
        0 0.000006000
        6 0.000012000
       12 0.000022000
       18 0.000052000
       24 0.000264000
       30 0.000742000
       36 0.002544000
       42 0.007536000
       48 0.019022000
       54 0.035512000
       60 0.046172000
       66 0.041122000
       72 0.025576000
       78 0.011580000
       84 0.003804000
       90 0.000976000
       96 0.000206000
      102 0.000056000
      108 0.000014000
      114 0.000010000
      120 0.000004000
      126 0.000010000
      132 0.000006000
      138 0.000014000
      144 0.000060000
      150 0.000196000
      156 0.000524000
      162 0.001620000
      168 0.004610000
      174 0.010506000
