#GLU65-5  Hist_00698
    -180 0.007700000
    -174 0.008014000
    -168 0.009236000
    -162 0.010322000
    -156 0.011292000
    -150 0.012930000
    -144 0.014146000
    -138 0.015636000
    -132 0.016954000
    -126 0.018488000
    -120 0.019892000
    -114 0.021090000
    -108 0.022314000
    -102 0.023362000
     -96 0.024708000
     -90 0.025964000
     -84 0.027152000
     -78 0.029688000
     -72 0.031878000
     -66 0.033126000
     -60 0.031064000
     -54 0.026018000
     -48 0.020492000
     -42 0.015632000
     -36 0.012984000
     -30 0.010570000
     -24 0.008840000
     -18 0.007542000
     -12 0.006914000
      -6 0.006626000
       0 0.006936000
       6 0.007326000
      12 0.008278000
      18 0.009414000
      24 0.010536000
      30 0.011576000
      36 0.013114000
      42 0.014540000
      48 0.016526000
      54 0.018684000
      60 0.020826000
      66 0.022418000
      72 0.023272000
      78 0.023746000
      84 0.023706000
      90 0.023312000
      96 0.023784000
     102 0.023534000
     108 0.022762000
     114 0.022114000
     120 0.020342000
     126 0.018306000
     132 0.016360000
     138 0.014180000
     144 0.012006000
     150 0.010250000
     156 0.009032000
     162 0.008028000
     168 0.007386000
     174 0.007132000
