#GLU164-0  Hist_01726
     -180 0.000014000
     -174 0.000236000
     -168 0.002176000
     -162 0.011776000
     -156 0.037928000
     -150 0.079830000
     -144 0.118672000
     -138 0.136774000
     -132 0.136014000
     -126 0.121430000
     -120 0.101700000
     -114 0.081356000
     -108 0.062868000
     -102 0.045040000
      -96 0.030232000
      -90 0.018244000
      -84 0.009614000
      -78 0.004158000
      -72 0.001436000
      -66 0.000398000
      -60 0.000090000
      -54 0.000014000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
