#PRO63-1  Hist_00670
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000006000
      36 0.000000000
      42 0.000002000
      48 0.000016000
      54 0.000032000
      60 0.000068000
      66 0.000132000
      72 0.000204000
      78 0.000296000
      84 0.000490000
      90 0.000862000
      96 0.001954000
     102 0.004598000
     108 0.012466000
     114 0.034354000
     120 0.084698000
     126 0.166668000
     132 0.238600000
     138 0.233686000
     144 0.145994000
     150 0.057556000
     156 0.014626000
     162 0.002456000
     168 0.000220000
     174 0.000016000
