#GLN191-4  Hist_02002
     -180 0.188658000
     -174 0.207598000
     -168 0.158480000
     -162 0.081452000
     -156 0.029942000
     -150 0.009070000
     -144 0.002710000
     -138 0.001070000
     -132 0.000552000
     -126 0.000422000
     -120 0.000330000
     -114 0.000472000
     -108 0.000672000
     -102 0.001098000
      -96 0.002144000
      -90 0.004252000
      -84 0.008076000
      -78 0.013234000
      -72 0.018774000
      -66 0.021366000
      -60 0.018404000
      -54 0.011628000
      -48 0.006028000
      -42 0.002352000
      -36 0.000926000
      -30 0.000360000
      -24 0.000128000
      -18 0.000042000
      -12 0.000026000
       -6 0.000006000
        0 0.000008000
        6 0.000006000
       12 0.000002000
       18 0.000000000
       24 0.000004000
       30 0.000018000
       36 0.000082000
       42 0.000246000
       48 0.000582000
       54 0.001134000
       60 0.001632000
       66 0.001800000
       72 0.001408000
       78 0.000972000
       84 0.000548000
       90 0.000262000
       96 0.000126000
      102 0.000042000
      108 0.000026000
      114 0.000022000
      120 0.000010000
      126 0.000020000
      132 0.000104000
      138 0.000256000
      144 0.000758000
      150 0.002198000
      156 0.006640000
      162 0.019212000
      168 0.053514000
      174 0.118096000
