#VAL163-0  Hist_01718
     -180 0.000294000
     -174 0.002284000
     -168 0.010524000
     -162 0.035176000
     -156 0.091600000
     -150 0.174348000
     -144 0.225546000
     -138 0.201738000
     -132 0.132024000
     -126 0.068998000
     -120 0.030832000
     -114 0.013564000
     -108 0.006244000
     -102 0.002934000
      -96 0.001576000
      -90 0.000884000
      -84 0.000556000
      -78 0.000384000
      -72 0.000226000
      -66 0.000130000
      -60 0.000078000
      -54 0.000016000
      -48 0.000004000
      -42 0.000004000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000004000
      174 0.000032000
