#GLU164-5  Hist_01736
     -180 0.005570000
     -174 0.005664000
     -168 0.006422000
     -162 0.007046000
     -156 0.008282000
     -150 0.009776000
     -144 0.011070000
     -138 0.013218000
     -132 0.015080000
     -126 0.017896000
     -120 0.020826000
     -114 0.023496000
     -108 0.025422000
     -102 0.027474000
      -96 0.028788000
      -90 0.029688000
      -84 0.030578000
      -78 0.029612000
      -72 0.029414000
      -66 0.026646000
      -60 0.024246000
      -54 0.021172000
      -48 0.018090000
      -42 0.015622000
      -36 0.012564000
      -30 0.010504000
      -24 0.008418000
      -18 0.006760000
      -12 0.005596000
       -6 0.005386000
        0 0.005082000
        6 0.005020000
       12 0.005762000
       18 0.006366000
       24 0.007446000
       30 0.008996000
       36 0.010486000
       42 0.012442000
       48 0.015416000
       54 0.018444000
       60 0.021952000
       66 0.025346000
       72 0.028166000
       78 0.030120000
       84 0.030300000
       90 0.030450000
       96 0.030518000
      102 0.029762000
      108 0.028706000
      114 0.027080000
      120 0.023174000
      126 0.020212000
      132 0.016946000
      138 0.014324000
      144 0.011776000
      150 0.009658000
      156 0.008024000
      162 0.006600000
      168 0.005758000
      174 0.005342000
