#GLY73-2  Hist_00774
    -180 0.238620000
    -174 0.139868000
    -168 0.050404000
    -162 0.011158000
    -156 0.001508000
    -150 0.000136000
    -144 0.000010000
    -138 0.000002000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000002000
     120 0.000002000
     126 0.000014000
     132 0.000092000
     138 0.000406000
     144 0.001702000
     150 0.007060000
     156 0.028022000
     162 0.084550000
     168 0.179790000
     174 0.256654000
