#PRO162-1  Hist_01708
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000002000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000004000
       48 0.000018000
       54 0.000044000
       60 0.000094000
       66 0.000128000
       72 0.000242000
       78 0.000334000
       84 0.000642000
       90 0.001188000
       96 0.002454000
      102 0.005806000
      108 0.015554000
      114 0.041986000
      120 0.099244000
      126 0.182388000
      132 0.244098000
      138 0.219462000
      144 0.128340000
      150 0.046544000
      156 0.010010000
      162 0.001296000
      168 0.000116000
      174 0.000006000
