#LYS43-7  Hist_00462
    -180 0.054182000
    -174 0.044366000
    -168 0.030682000
    -162 0.017712000
    -156 0.009404000
    -150 0.004442000
    -144 0.002260000
    -138 0.001194000
    -132 0.000688000
    -126 0.000606000
    -120 0.000552000
    -114 0.000738000
    -108 0.001268000
    -102 0.002414000
     -96 0.005050000
     -90 0.009896000
     -84 0.019002000
     -78 0.031990000
     -72 0.045512000
     -66 0.055090000
     -60 0.053562000
     -54 0.043570000
     -48 0.029366000
     -42 0.017452000
     -36 0.009006000
     -30 0.004458000
     -24 0.002252000
     -18 0.001178000
     -12 0.000778000
      -6 0.000660000
       0 0.000658000
       6 0.000770000
      12 0.001244000
      18 0.002230000
      24 0.004588000
      30 0.009324000
      36 0.017546000
      42 0.029950000
      48 0.043748000
      54 0.053310000
      60 0.053714000
      66 0.044640000
      72 0.031222000
      78 0.018462000
      84 0.009912000
      90 0.004824000
      96 0.002320000
     102 0.001366000
     108 0.000820000
     114 0.000638000
     120 0.000598000
     126 0.000780000
     132 0.001220000
     138 0.002332000
     144 0.004802000
     150 0.009700000
     156 0.018166000
     162 0.031446000
     168 0.045524000
     174 0.054816000
