#ARG87-3  Hist_00904
    -180 0.033402000
    -174 0.032108000
    -168 0.023678000
    -162 0.016058000
    -156 0.010326000
    -150 0.006106000
    -144 0.003384000
    -138 0.002330000
    -132 0.001684000
    -126 0.001496000
    -120 0.001446000
    -114 0.001894000
    -108 0.003602000
    -102 0.009342000
     -96 0.027054000
     -90 0.069052000
     -84 0.134640000
     -78 0.186148000
     -72 0.180962000
     -66 0.124994000
     -60 0.057236000
     -54 0.017494000
     -48 0.003816000
     -42 0.000550000
     -36 0.000082000
     -30 0.000014000
     -24 0.000002000
     -18 0.000000000
     -12 0.000002000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000002000
      42 0.000012000
      48 0.000058000
      54 0.000314000
      60 0.001236000
      66 0.003290000
      72 0.004648000
      78 0.003776000
      84 0.001654000
      90 0.000604000
      96 0.000224000
     102 0.000082000
     108 0.000022000
     114 0.000002000
     120 0.000004000
     126 0.000002000
     132 0.000002000
     138 0.000002000
     144 0.000012000
     150 0.000056000
     156 0.000488000
     162 0.002346000
     168 0.009546000
     174 0.022716000
