#GLY172-1  Hist_01810
     -180 0.106424000
     -174 0.146002000
     -168 0.166708000
     -162 0.157490000
     -156 0.124306000
     -150 0.082486000
     -144 0.046120000
     -138 0.022276000
     -132 0.009132000
     -126 0.003188000
     -120 0.000998000
     -114 0.000292000
     -108 0.000094000
     -102 0.000036000
      -96 0.000020000
      -90 0.000006000
      -84 0.000000000
      -78 0.000000000
      -72 0.000002000
      -66 0.000002000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000002000
      102 0.000008000
      108 0.000014000
      114 0.000040000
      120 0.000058000
      126 0.000164000
      132 0.000364000
      138 0.000912000
      144 0.002110000
      150 0.004184000
      156 0.008546000
      162 0.017328000
      168 0.035144000
      174 0.065544000
