#LYS20-3  Hist_00214
    -180 0.018776000
    -174 0.022190000
    -168 0.022598000
    -162 0.020600000
    -156 0.015912000
    -150 0.010930000
    -144 0.006802000
    -138 0.004036000
    -132 0.002270000
    -126 0.001590000
    -120 0.001458000
    -114 0.001962000
    -108 0.003370000
    -102 0.006982000
     -96 0.016592000
     -90 0.038788000
     -84 0.080662000
     -78 0.135294000
     -72 0.173628000
     -66 0.159496000
     -60 0.103000000
     -54 0.048132000
     -48 0.018510000
     -42 0.005864000
     -36 0.001918000
     -30 0.000632000
     -24 0.000276000
     -18 0.000114000
     -12 0.000050000
      -6 0.000020000
       0 0.000026000
       6 0.000016000
      12 0.000020000
      18 0.000056000
      24 0.000146000
      30 0.000396000
      36 0.001288000
      42 0.003302000
      48 0.007360000
      54 0.012246000
      60 0.014380000
      66 0.011012000
      72 0.005496000
      78 0.001986000
      84 0.000568000
      90 0.000094000
      96 0.000042000
     102 0.000002000
     108 0.000004000
     114 0.000000000
     120 0.000002000
     126 0.000004000
     132 0.000000000
     138 0.000012000
     144 0.000020000
     150 0.000086000
     156 0.000356000
     162 0.001554000
     168 0.005242000
     174 0.011832000
