#PRO39-1  Hist_00406
    -180 0.008070000
    -174 0.002014000
    -168 0.000420000
    -162 0.000098000
    -156 0.000018000
    -150 0.000002000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000002000
     -72 0.000006000
     -66 0.000022000
     -60 0.000096000
     -54 0.000218000
     -48 0.000600000
     -42 0.001418000
     -36 0.002620000
     -30 0.004014000
     -24 0.005550000
     -18 0.005626000
     -12 0.005062000
      -6 0.003592000
       0 0.002248000
       6 0.001292000
      12 0.000738000
      18 0.000522000
      24 0.000452000
      30 0.000440000
      36 0.000566000
      42 0.000832000
      48 0.001532000
      54 0.002200000
      60 0.003246000
      66 0.004276000
      72 0.005110000
      78 0.005516000
      84 0.005284000
      90 0.004990000
      96 0.005004000
     102 0.005552000
     108 0.006896000
     114 0.010622000
     120 0.018402000
     126 0.034674000
     132 0.062594000
     138 0.103610000
     144 0.146690000
     150 0.170092000
     156 0.157564000
     162 0.112550000
     168 0.061622000
     174 0.025436000
