#ARG14-6  Hist_00158
    -180 0.032906000
    -174 0.029960000
    -168 0.026384000
    -162 0.022416000
    -156 0.018578000
    -150 0.014218000
    -144 0.010368000
    -138 0.008274000
    -132 0.007984000
    -126 0.009734000
    -120 0.013154000
    -114 0.018524000
    -108 0.025936000
    -102 0.034922000
     -96 0.042944000
     -90 0.046978000
     -84 0.045724000
     -78 0.036926000
     -72 0.024140000
     -66 0.012490000
     -60 0.005448000
     -54 0.001666000
     -48 0.000430000
     -42 0.000126000
     -36 0.000014000
     -30 0.000008000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000006000
      30 0.000010000
      36 0.000058000
      42 0.000308000
      48 0.000952000
      54 0.003150000
      60 0.007710000
      66 0.015178000
      72 0.024206000
      78 0.030358000
      84 0.031820000
      90 0.029024000
      96 0.025556000
     102 0.021328000
     108 0.017940000
     114 0.016102000
     120 0.015148000
     126 0.016446000
     132 0.019272000
     138 0.023892000
     144 0.028864000
     150 0.033214000
     156 0.036648000
     162 0.038336000
     168 0.037982000
     174 0.036240000
