#GLY126-0  Hist_01322
     -180 0.000000000
     -174 0.000004000
     -168 0.000004000
     -162 0.000028000
     -156 0.000094000
     -150 0.000362000
     -144 0.001130000
     -138 0.003252000
     -132 0.008244000
     -126 0.016868000
     -120 0.029652000
     -114 0.047138000
     -108 0.067372000
     -102 0.093838000
      -96 0.128534000
      -90 0.161300000
      -84 0.167942000
      -78 0.138096000
      -72 0.083792000
      -66 0.037386000
      -60 0.011696000
      -54 0.002682000
      -48 0.000488000
      -42 0.000084000
      -36 0.000012000
      -30 0.000002000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
