#LYS43-4  Hist_00456
    -180 0.189522000
    -174 0.152380000
    -168 0.092076000
    -162 0.042858000
    -156 0.016816000
    -150 0.005768000
    -144 0.002114000
    -138 0.000800000
    -132 0.000428000
    -126 0.000254000
    -120 0.000220000
    -114 0.000252000
    -108 0.000488000
    -102 0.000910000
     -96 0.001542000
     -90 0.002512000
     -84 0.004368000
     -78 0.006904000
     -72 0.008894000
     -66 0.008276000
     -60 0.006006000
     -54 0.003268000
     -48 0.001340000
     -42 0.000442000
     -36 0.000124000
     -30 0.000032000
     -24 0.000014000
     -18 0.000004000
     -12 0.000002000
      -6 0.000000000
       0 0.000002000
       6 0.000000000
      12 0.000002000
      18 0.000002000
      24 0.000014000
      30 0.000032000
      36 0.000100000
      42 0.000300000
      48 0.000702000
      54 0.001648000
      60 0.002826000
      66 0.004168000
      72 0.004598000
      78 0.004620000
      84 0.004226000
      90 0.003494000
      96 0.002190000
     102 0.001244000
     108 0.000682000
     114 0.000456000
     120 0.000448000
     126 0.000568000
     132 0.000984000
     138 0.002040000
     144 0.005124000
     150 0.013026000
     156 0.031480000
     162 0.068100000
     168 0.123354000
     174 0.174956000
