#GLY73-0  Hist_00770
    -180 0.154116000
    -174 0.103904000
    -168 0.058268000
    -162 0.027302000
    -156 0.011474000
    -150 0.004418000
    -144 0.001864000
    -138 0.000800000
    -132 0.000380000
    -126 0.000190000
    -120 0.000100000
    -114 0.000074000
    -108 0.000040000
    -102 0.000018000
     -96 0.000004000
     -90 0.000002000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000004000
     108 0.000018000
     114 0.000050000
     120 0.000146000
     126 0.000624000
     132 0.001906000
     138 0.005866000
     144 0.016588000
     150 0.039774000
     156 0.080956000
     162 0.133082000
     168 0.175240000
     174 0.182792000
