#ARG156-5  Hist_01640
     -180 0.064900000
     -174 0.047206000
     -168 0.025248000
     -162 0.010746000
     -156 0.004042000
     -150 0.001500000
     -144 0.000612000
     -138 0.000306000
     -132 0.000236000
     -126 0.000232000
     -120 0.000364000
     -114 0.000722000
     -108 0.001442000
     -102 0.003724000
      -96 0.008882000
      -90 0.018972000
      -84 0.035480000
      -78 0.057790000
      -72 0.084520000
      -66 0.113014000
      -60 0.122770000
      -54 0.103726000
      -48 0.063172000
      -42 0.029000000
      -36 0.010592000
      -30 0.003118000
      -24 0.000982000
      -18 0.000278000
      -12 0.000080000
       -6 0.000034000
        0 0.000022000
        6 0.000028000
       12 0.000026000
       18 0.000020000
       24 0.000066000
       30 0.000196000
       36 0.000352000
       42 0.000930000
       48 0.002218000
       54 0.004762000
       60 0.008542000
       66 0.010338000
       72 0.008894000
       78 0.005254000
       84 0.002390000
       90 0.000964000
       96 0.000368000
      102 0.000144000
      108 0.000060000
      114 0.000042000
      120 0.000054000
      126 0.000058000
      132 0.000098000
      138 0.000316000
      144 0.000858000
      150 0.003074000
      156 0.008574000
      162 0.021440000
      168 0.043742000
      174 0.062480000
