#VAL110-0  Hist_01156
     -180 0.000144000
     -174 0.001358000
     -168 0.008398000
     -162 0.036486000
     -156 0.102450000
     -150 0.192156000
     -144 0.237140000
     -138 0.197606000
     -132 0.120076000
     -126 0.057846000
     -120 0.025170000
     -114 0.010714000
     -108 0.004904000
     -102 0.002526000
      -96 0.001272000
      -90 0.000758000
      -84 0.000460000
      -78 0.000292000
      -72 0.000150000
      -66 0.000054000
      -60 0.000020000
      -54 0.000008000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000012000
