#GLY16-0  Hist_00172
    -180 0.000418000
    -174 0.000320000
    -168 0.000284000
    -162 0.000194000
    -156 0.000206000
    -150 0.000230000
    -144 0.000234000
    -138 0.000256000
    -132 0.000304000
    -126 0.000340000
    -120 0.000450000
    -114 0.000540000
    -108 0.000670000
    -102 0.000766000
     -96 0.000854000
     -90 0.000760000
     -84 0.000502000
     -78 0.000282000
     -72 0.000138000
     -66 0.000172000
     -60 0.000266000
     -54 0.000290000
     -48 0.000214000
     -42 0.000144000
     -36 0.000068000
     -30 0.000030000
     -24 0.000016000
     -18 0.000012000
     -12 0.000008000
      -6 0.000004000
       0 0.000022000
       6 0.000038000
      12 0.000124000
      18 0.000476000
      24 0.001950000
      30 0.007908000
      36 0.028740000
      42 0.080866000
      48 0.166926000
      54 0.238140000
      60 0.228584000
      66 0.144264000
      72 0.063420000
      78 0.020448000
      84 0.005370000
      90 0.001410000
      96 0.000456000
     102 0.000180000
     108 0.000124000
     114 0.000088000
     120 0.000034000
     126 0.000046000
     132 0.000046000
     138 0.000062000
     144 0.000064000
     150 0.000124000
     156 0.000176000
     162 0.000262000
     168 0.000314000
     174 0.000366000
