#LEU196-0  Hist_02044
     -180 0.000002000
     -174 0.000000000
     -168 0.000006000
     -162 0.000094000
     -156 0.000342000
     -150 0.001028000
     -144 0.002034000
     -138 0.004440000
     -132 0.008970000
     -126 0.017042000
     -120 0.032538000
     -114 0.057704000
     -108 0.092774000
     -102 0.132776000
      -96 0.165286000
      -90 0.171294000
      -84 0.145602000
      -78 0.096636000
      -72 0.048494000
      -66 0.017514000
      -60 0.004460000
      -54 0.000840000
      -48 0.000118000
      -42 0.000004000
      -36 0.000002000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
