#LEU24-1  Hist_00256
    -180 0.000012000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000002000
      12 0.000004000
      18 0.000012000
      24 0.000056000
      30 0.000184000
      36 0.000708000
      42 0.002234000
      48 0.006190000
      54 0.013202000
      60 0.023422000
      66 0.035314000
      72 0.047924000
      78 0.062918000
      84 0.079290000
      90 0.095244000
      96 0.108392000
     102 0.113932000
     108 0.105276000
     114 0.085140000
     120 0.060182000
     126 0.041166000
     132 0.031638000
     138 0.028528000
     144 0.026122000
     150 0.018926000
     156 0.009604000
     162 0.003530000
     168 0.000728000
     174 0.000120000
