#VAL110-1  Hist_01158
     -180 0.028734000
     -174 0.013230000
     -168 0.005616000
     -162 0.001994000
     -156 0.000744000
     -150 0.000204000
     -144 0.000028000
     -138 0.000002000
     -132 0.000002000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000006000
       72 0.000000000
       78 0.000012000
       84 0.000018000
       90 0.000010000
       96 0.000016000
      102 0.000056000
      108 0.000308000
      114 0.001264000
      120 0.004748000
      126 0.015552000
      132 0.039434000
      138 0.078958000
      144 0.130714000
      150 0.175710000
      156 0.187988000
      162 0.155244000
      168 0.102386000
      174 0.057022000
