#GLN61-1  Hist_00646
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000002000
     -18 0.000010000
     -12 0.000056000
      -6 0.000342000
       0 0.001756000
       6 0.008440000
      12 0.029750000
      18 0.077444000
      24 0.148386000
      30 0.206108000
      36 0.209544000
      42 0.158244000
      48 0.092010000
      54 0.042526000
      60 0.016766000
      66 0.005788000
      72 0.001908000
      78 0.000624000
      84 0.000164000
      90 0.000040000
      96 0.000020000
     102 0.000020000
     108 0.000012000
     114 0.000026000
     120 0.000010000
     126 0.000002000
     132 0.000002000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
