#ARG156-6  Hist_01642
     -180 0.025210000
     -174 0.024598000
     -168 0.021038000
     -162 0.016212000
     -156 0.010648000
     -150 0.006622000
     -144 0.004038000
     -138 0.002612000
     -132 0.001828000
     -126 0.002134000
     -120 0.003510000
     -114 0.007454000
     -108 0.015386000
     -102 0.031310000
      -96 0.055422000
      -90 0.088768000
      -84 0.117860000
      -78 0.123532000
      -72 0.103480000
      -66 0.064050000
      -60 0.031382000
      -54 0.011960000
      -48 0.003500000
      -42 0.000978000
      -36 0.000188000
      -30 0.000058000
      -24 0.000016000
      -18 0.000004000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000002000
       12 0.000000000
       18 0.000000000
       24 0.000004000
       30 0.000002000
       36 0.000014000
       42 0.000016000
       48 0.000072000
       54 0.000148000
       60 0.000338000
       66 0.000750000
       72 0.001290000
       78 0.002066000
       84 0.003338000
       90 0.005714000
       96 0.008844000
      102 0.011924000
      108 0.013830000
      114 0.014662000
      120 0.014306000
      126 0.014224000
      132 0.013744000
      138 0.014090000
      144 0.014102000
      150 0.014584000
      156 0.015840000
      162 0.017596000
      168 0.020758000
      174 0.023944000
