#THR191-0  Hist_02024
     -180 0.019198000
     -174 0.066284000
     -168 0.149370000
     -162 0.217384000
     -156 0.222254000
     -150 0.159186000
     -144 0.089302000
     -138 0.040972000
     -132 0.017120000
     -126 0.006938000
     -120 0.002874000
     -114 0.001380000
     -108 0.000660000
     -102 0.000380000
      -96 0.000242000
      -90 0.000214000
      -84 0.000218000
      -78 0.000262000
      -72 0.000306000
      -66 0.000364000
      -60 0.000396000
      -54 0.000300000
      -48 0.000212000
      -42 0.000124000
      -36 0.000036000
      -30 0.000010000
      -24 0.000012000
      -18 0.000002000
      -12 0.000002000
       -6 0.000002000
        0 0.000002000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000038000
      168 0.000412000
      174 0.003544000
