#GLU75-4  Hist_00782
    -180 0.009734000
    -174 0.007884000
    -168 0.005688000
    -162 0.003888000
    -156 0.002510000
    -150 0.001596000
    -144 0.000952000
    -138 0.000630000
    -132 0.000406000
    -126 0.000400000
    -120 0.000484000
    -114 0.000884000
    -108 0.002176000
    -102 0.005394000
     -96 0.009974000
     -90 0.015578000
     -84 0.024236000
     -78 0.036306000
     -72 0.052544000
     -66 0.065518000
     -60 0.067372000
     -54 0.054836000
     -48 0.036100000
     -42 0.020016000
     -36 0.009752000
     -30 0.004412000
     -24 0.001990000
     -18 0.000952000
     -12 0.000410000
      -6 0.000244000
       0 0.000204000
       6 0.000158000
      12 0.000194000
      18 0.000476000
      24 0.001460000
      30 0.004666000
      36 0.014676000
      42 0.038482000
      48 0.076348000
      54 0.106206000
      60 0.102010000
      66 0.072208000
      72 0.040094000
      78 0.022304000
      84 0.014204000
      90 0.010764000
      96 0.006590000
     102 0.003014000
     108 0.001048000
     114 0.000506000
     120 0.000340000
     126 0.000414000
     132 0.000616000
     138 0.001106000
     144 0.001926000
     150 0.003268000
     156 0.005658000
     162 0.008056000
     168 0.009946000
     174 0.010192000
