#ARG165-5  Hist_01746
     -180 0.244814000
     -174 0.203876000
     -168 0.101516000
     -162 0.033966000
     -156 0.007942000
     -150 0.001488000
     -144 0.000300000
     -138 0.000064000
     -132 0.000018000
     -126 0.000010000
     -120 0.000018000
     -114 0.000040000
     -108 0.000090000
     -102 0.000280000
      -96 0.001046000
      -90 0.003274000
      -84 0.009370000
      -78 0.021018000
      -72 0.031674000
      -66 0.032714000
      -60 0.022986000
      -54 0.011138000
      -48 0.004518000
      -42 0.001448000
      -36 0.000452000
      -30 0.000190000
      -24 0.000052000
      -18 0.000036000
      -12 0.000020000
       -6 0.000020000
        0 0.000010000
        6 0.000012000
       12 0.000026000
       18 0.000046000
       24 0.000130000
       30 0.000272000
       36 0.000544000
       42 0.000752000
       48 0.001088000
       54 0.001156000
       60 0.001320000
       66 0.001182000
       72 0.000812000
       78 0.000478000
       84 0.000160000
       90 0.000042000
       96 0.000012000
      102 0.000008000
      108 0.000000000
      114 0.000002000
      120 0.000004000
      126 0.000002000
      132 0.000010000
      138 0.000032000
      144 0.000146000
      150 0.000658000
      156 0.003316000
      162 0.016428000
      168 0.067274000
      174 0.169700000
