#LEU83-1  Hist_00862
    -180 0.000166000
    -174 0.000034000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000006000
      36 0.000012000
      42 0.000084000
      48 0.000326000
      54 0.000782000
      60 0.001870000
      66 0.003448000
      72 0.005468000
      78 0.008062000
      84 0.011406000
      90 0.017782000
      96 0.029048000
     102 0.047444000
     108 0.076414000
     114 0.113290000
     120 0.145328000
     126 0.156048000
     132 0.138640000
     138 0.103874000
     144 0.066876000
     150 0.039230000
     156 0.020874000
     162 0.009394000
     168 0.003274000
     174 0.000820000
