#LYS211-3  Hist_02246
     -180 0.049202000
     -174 0.055140000
     -168 0.048230000
     -162 0.033638000
     -156 0.019488000
     -150 0.009692000
     -144 0.004642000
     -138 0.002286000
     -132 0.001184000
     -126 0.000832000
     -120 0.000764000
     -114 0.000918000
     -108 0.001582000
     -102 0.003452000
      -96 0.007814000
      -90 0.019584000
      -84 0.045484000
      -78 0.089452000
      -72 0.133002000
      -66 0.145122000
      -60 0.110880000
      -54 0.065126000
      -48 0.030304000
      -42 0.011330000
      -36 0.003520000
      -30 0.001036000
      -24 0.000306000
      -18 0.000076000
      -12 0.000014000
       -6 0.000018000
        0 0.000002000
        6 0.000012000
       12 0.000000000
       18 0.000018000
       24 0.000046000
       30 0.000142000
       36 0.000516000
       42 0.001728000
       48 0.004480000
       54 0.007978000
       60 0.009354000
       66 0.007950000
       72 0.004880000
       78 0.002532000
       84 0.001160000
       90 0.000558000
       96 0.000202000
      102 0.000132000
      108 0.000072000
      114 0.000050000
      120 0.000044000
      126 0.000046000
      132 0.000080000
      138 0.000168000
      144 0.000364000
      150 0.001024000
      156 0.002938000
      162 0.007880000
      168 0.017962000
      174 0.033564000
