#THR154-4  Hist_01616
     -180 0.008462000
     -174 0.006276000
     -168 0.004630000
     -162 0.003264000
     -156 0.002270000
     -150 0.001596000
     -144 0.001188000
     -138 0.000926000
     -132 0.000748000
     -126 0.000790000
     -120 0.000720000
     -114 0.000838000
     -108 0.001132000
     -102 0.001680000
      -96 0.002794000
      -90 0.004712000
      -84 0.008126000
      -78 0.013490000
      -72 0.019960000
      -66 0.026886000
      -60 0.031232000
      -54 0.031760000
      -48 0.027258000
      -42 0.020512000
      -36 0.014292000
      -30 0.009236000
      -24 0.005570000
      -18 0.003736000
      -12 0.002452000
       -6 0.001722000
        0 0.001426000
        6 0.001354000
       12 0.001568000
       18 0.002078000
       24 0.003650000
       30 0.006494000
       36 0.012542000
       42 0.022496000
       48 0.038338000
       54 0.059142000
       60 0.080080000
       66 0.091624000
       72 0.090750000
       78 0.077680000
       84 0.057798000
       90 0.040820000
       96 0.027552000
      102 0.018774000
      108 0.012990000
      114 0.009658000
      120 0.007674000
      126 0.006918000
      132 0.006764000
      138 0.006880000
      144 0.007830000
      150 0.008622000
      156 0.009556000
      162 0.010482000
      168 0.010578000
      174 0.009624000
