#LYS136-1  Hist_01412
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000002000
     -102 0.000004000
      -96 0.000090000
      -90 0.000362000
      -84 0.002102000
      -78 0.008818000
      -72 0.026652000
      -66 0.059774000
      -60 0.096328000
      -54 0.120088000
      -48 0.121124000
      -42 0.111384000
      -36 0.102394000
      -30 0.095820000
      -24 0.087150000
      -18 0.070078000
      -12 0.046428000
       -6 0.026216000
        0 0.013120000
        6 0.006654000
       12 0.003144000
       18 0.001408000
       24 0.000558000
       30 0.000214000
       36 0.000062000
       42 0.000018000
       48 0.000006000
       54 0.000002000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
