#GLN92-5  Hist_00966
    -180 0.109786000
    -174 0.094526000
    -168 0.072714000
    -162 0.051456000
    -156 0.033758000
    -150 0.020796000
    -144 0.013126000
    -138 0.008770000
    -132 0.006176000
    -126 0.005078000
    -120 0.004274000
    -114 0.003574000
    -108 0.003108000
    -102 0.002580000
     -96 0.002336000
     -90 0.002016000
     -84 0.001662000
     -78 0.001110000
     -72 0.000746000
     -66 0.000366000
     -60 0.000208000
     -54 0.000096000
     -48 0.000034000
     -42 0.000020000
     -36 0.000010000
     -30 0.000010000
     -24 0.000010000
     -18 0.000016000
     -12 0.000010000
      -6 0.000014000
       0 0.000012000
       6 0.000008000
      12 0.000008000
      18 0.000012000
      24 0.000006000
      30 0.000006000
      36 0.000004000
      42 0.000002000
      48 0.000010000
      54 0.000012000
      60 0.000008000
      66 0.000016000
      72 0.000012000
      78 0.000024000
      84 0.000026000
      90 0.000080000
      96 0.000126000
     102 0.000296000
     108 0.000662000
     114 0.001510000
     120 0.003072000
     126 0.006406000
     132 0.012684000
     138 0.023152000
     144 0.039042000
     150 0.058766000
     156 0.082282000
     162 0.101928000
     168 0.113466000
     174 0.117976000
