#ARG88-5  Hist_00918
    -180 0.051924000
    -174 0.041062000
    -168 0.026966000
    -162 0.015492000
    -156 0.008070000
    -150 0.003884000
    -144 0.001822000
    -138 0.000902000
    -132 0.000586000
    -126 0.000470000
    -120 0.000478000
    -114 0.000712000
    -108 0.001194000
    -102 0.002484000
     -96 0.004978000
     -90 0.009994000
     -84 0.018272000
     -78 0.028942000
     -72 0.039590000
     -66 0.044114000
     -60 0.038338000
     -54 0.025620000
     -48 0.012976000
     -42 0.005508000
     -36 0.002032000
     -30 0.000676000
     -24 0.000276000
     -18 0.000098000
     -12 0.000052000
      -6 0.000042000
       0 0.000036000
       6 0.000046000
      12 0.000086000
      18 0.000172000
      24 0.000402000
      30 0.001102000
      36 0.003166000
      42 0.008482000
      48 0.018722000
      54 0.037556000
      60 0.063894000
      66 0.086962000
      72 0.091378000
      78 0.070826000
      84 0.042438000
      90 0.020450000
      96 0.008422000
     102 0.003460000
     108 0.001576000
     114 0.000748000
     120 0.000510000
     126 0.000600000
     132 0.000654000
     138 0.001268000
     144 0.002744000
     150 0.006692000
     156 0.014634000
     162 0.028010000
     168 0.043680000
     174 0.053730000
