#GLY14-1  Hist_00132
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000002000
    -156 0.000000000
    -150 0.000002000
    -144 0.000000000
    -138 0.000002000
    -132 0.000006000
    -126 0.000012000
    -120 0.000006000
    -114 0.000010000
    -108 0.000012000
    -102 0.000028000
     -96 0.000044000
     -90 0.000158000
     -84 0.000468000
     -78 0.001452000
     -72 0.004132000
     -66 0.010826000
     -60 0.025266000
     -54 0.053826000
     -48 0.100278000
     -42 0.158010000
     -36 0.199902000
     -30 0.190812000
     -24 0.134622000
     -18 0.072038000
     -12 0.030766000
      -6 0.011444000
       0 0.004010000
       6 0.001214000
      12 0.000388000
      18 0.000150000
      24 0.000052000
      30 0.000030000
      36 0.000012000
      42 0.000008000
      48 0.000006000
      54 0.000004000
      60 0.000002000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
