#THR15-3  Hist_00142
    -180 0.041744000
    -174 0.032972000
    -168 0.020192000
    -162 0.009976000
    -156 0.004552000
    -150 0.001704000
    -144 0.000562000
    -138 0.000224000
    -132 0.000096000
    -126 0.000054000
    -120 0.000038000
    -114 0.000052000
    -108 0.000096000
    -102 0.000316000
     -96 0.000874000
     -90 0.003514000
     -84 0.014246000
     -78 0.047842000
     -72 0.118250000
     -66 0.180028000
     -60 0.165514000
     -54 0.089698000
     -48 0.029266000
     -42 0.006202000
     -36 0.001056000
     -30 0.000160000
     -24 0.000042000
     -18 0.000006000
     -12 0.000004000
      -6 0.000004000
       0 0.000000000
       6 0.000002000
      12 0.000000000
      18 0.000004000
      24 0.000022000
      30 0.000166000
      36 0.000674000
      42 0.002460000
      48 0.007452000
      54 0.017042000
      60 0.029728000
      66 0.034700000
      72 0.028102000
      78 0.015914000
      84 0.006522000
      90 0.002118000
      96 0.000600000
     102 0.000162000
     108 0.000028000
     114 0.000028000
     120 0.000014000
     126 0.000034000
     132 0.000044000
     138 0.000122000
     144 0.000440000
     150 0.001522000
     156 0.004904000
     162 0.013132000
     168 0.025970000
     174 0.038810000
