#GLU161-1  Hist_01696
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000002000
      -96 0.000006000
      -90 0.000024000
      -84 0.000188000
      -78 0.001338000
      -72 0.007646000
      -66 0.029260000
      -60 0.087128000
      -54 0.179734000
      -48 0.252264000
      -42 0.231124000
      -36 0.136790000
      -30 0.053722000
      -24 0.015654000
      -18 0.003838000
      -12 0.000896000
       -6 0.000248000
        0 0.000068000
        6 0.000038000
       12 0.000020000
       18 0.000006000
       24 0.000006000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
