#LYS40-4  Hist_00410
    -180 0.157646000
    -174 0.111490000
    -168 0.061752000
    -162 0.028328000
    -156 0.011342000
    -150 0.004224000
    -144 0.001576000
    -138 0.000752000
    -132 0.000444000
    -126 0.000380000
    -120 0.000362000
    -114 0.000536000
    -108 0.000892000
    -102 0.001336000
     -96 0.002294000
     -90 0.003712000
     -84 0.006492000
     -78 0.010330000
     -72 0.013596000
     -66 0.015634000
     -60 0.014282000
     -54 0.009934000
     -48 0.005042000
     -42 0.001990000
     -36 0.000684000
     -30 0.000160000
     -24 0.000076000
     -18 0.000020000
     -12 0.000014000
      -6 0.000004000
       0 0.000004000
       6 0.000004000
      12 0.000008000
      18 0.000018000
      24 0.000080000
      30 0.000346000
      36 0.001284000
      42 0.003646000
      48 0.008296000
      54 0.013428000
      60 0.014892000
      66 0.011948000
      72 0.007858000
      78 0.004098000
      84 0.002258000
      90 0.001142000
      96 0.000628000
     102 0.000408000
     108 0.000246000
     114 0.000228000
     120 0.000224000
     126 0.000314000
     132 0.000694000
     138 0.001730000
     144 0.005112000
     150 0.015896000
     156 0.041372000
     162 0.087778000
     168 0.140210000
     174 0.170526000
