#ARG88-1  Hist_00910
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000004000
     -96 0.000006000
     -90 0.000052000
     -84 0.000162000
     -78 0.000628000
     -72 0.001946000
     -66 0.005556000
     -60 0.013622000
     -54 0.033176000
     -48 0.070194000
     -42 0.122400000
     -36 0.165962000
     -30 0.179006000
     -24 0.154774000
     -18 0.114136000
     -12 0.072086000
      -6 0.038772000
       0 0.017622000
       6 0.006838000
      12 0.002266000
      18 0.000648000
      24 0.000120000
      30 0.000022000
      36 0.000002000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
