#GLN18-3  Hist_00174
    -180 0.105356000
    -174 0.091766000
    -168 0.058692000
    -162 0.030160000
    -156 0.012866000
    -150 0.005360000
    -144 0.002176000
    -138 0.000898000
    -132 0.000510000
    -126 0.000362000
    -120 0.000400000
    -114 0.000620000
    -108 0.001126000
    -102 0.002640000
     -96 0.006542000
     -90 0.018026000
     -84 0.041722000
     -78 0.073686000
     -72 0.088058000
     -66 0.069194000
     -60 0.038990000
     -54 0.018896000
     -48 0.008866000
     -42 0.003804000
     -36 0.001466000
     -30 0.000496000
     -24 0.000118000
     -18 0.000038000
     -12 0.000012000
      -6 0.000000000
       0 0.000020000
       6 0.000030000
      12 0.000044000
      18 0.000050000
      24 0.000096000
      30 0.000278000
      36 0.000894000
      42 0.002824000
      48 0.007320000
      54 0.015660000
      60 0.026556000
      66 0.031966000
      72 0.027840000
      78 0.018258000
      84 0.009552000
      90 0.003856000
      96 0.001244000
     102 0.000330000
     108 0.000130000
     114 0.000056000
     120 0.000050000
     126 0.000058000
     132 0.000116000
     138 0.000232000
     144 0.000798000
     150 0.002442000
     156 0.008174000
     162 0.022076000
     168 0.050950000
     174 0.085254000
