#ARG36-5  Hist_00372
    -180 0.046390000
    -174 0.034912000
    -168 0.020956000
    -162 0.010726000
    -156 0.005130000
    -150 0.002338000
    -144 0.001162000
    -138 0.000706000
    -132 0.000534000
    -126 0.000548000
    -120 0.000686000
    -114 0.001296000
    -108 0.002808000
    -102 0.006708000
     -96 0.016086000
     -90 0.033776000
     -84 0.061386000
     -78 0.087826000
     -72 0.096582000
     -66 0.081262000
     -60 0.055180000
     -54 0.032252000
     -48 0.016732000
     -42 0.007428000
     -36 0.002908000
     -30 0.000938000
     -24 0.000330000
     -18 0.000168000
     -12 0.000082000
      -6 0.000064000
       0 0.000036000
       6 0.000052000
      12 0.000088000
      18 0.000178000
      24 0.000536000
      30 0.001364000
      36 0.004338000
      42 0.011522000
      48 0.025598000
      54 0.045858000
      60 0.057864000
      66 0.052400000
      72 0.033514000
      78 0.015910000
      84 0.005992000
      90 0.002030000
      96 0.000702000
     102 0.000322000
     108 0.000146000
     114 0.000100000
     120 0.000130000
     126 0.000132000
     132 0.000264000
     138 0.000474000
     144 0.001234000
     150 0.003304000
     156 0.008278000
     162 0.018254000
     168 0.034014000
     174 0.047466000
