#ARG165-4  Hist_01744
     -180 0.236238000
     -174 0.160522000
     -168 0.074412000
     -162 0.026068000
     -156 0.007486000
     -150 0.002140000
     -144 0.000696000
     -138 0.000296000
     -132 0.000146000
     -126 0.000118000
     -120 0.000114000
     -114 0.000230000
     -108 0.000454000
     -102 0.000924000
      -96 0.001902000
      -90 0.003618000
      -84 0.005470000
      -78 0.006676000
      -72 0.006224000
      -66 0.004614000
      -60 0.002928000
      -54 0.001468000
      -48 0.000774000
      -42 0.000282000
      -36 0.000146000
      -30 0.000068000
      -24 0.000040000
      -18 0.000016000
      -12 0.000012000
       -6 0.000008000
        0 0.000002000
        6 0.000002000
       12 0.000000000
       18 0.000026000
       24 0.000018000
       30 0.000034000
       36 0.000068000
       42 0.000280000
       48 0.000448000
       54 0.000684000
       60 0.000702000
       66 0.000580000
       72 0.000366000
       78 0.000276000
       84 0.000116000
       90 0.000088000
       96 0.000054000
      102 0.000028000
      108 0.000020000
      114 0.000004000
      120 0.000012000
      126 0.000012000
      132 0.000074000
      138 0.000274000
      144 0.001158000
      150 0.004768000
      156 0.018222000
      162 0.059390000
      168 0.141062000
      174 0.227142000
