#GLU98-3  Hist_01030
    -180 0.200476000
    -174 0.164880000
    -168 0.099000000
    -162 0.046236000
    -156 0.019170000
    -150 0.007216000
    -144 0.002638000
    -138 0.000944000
    -132 0.000346000
    -126 0.000186000
    -120 0.000126000
    -114 0.000186000
    -108 0.000326000
    -102 0.000768000
     -96 0.002016000
     -90 0.005358000
     -84 0.012670000
     -78 0.023670000
     -72 0.033206000
     -66 0.031264000
     -60 0.020988000
     -54 0.010124000
     -48 0.003418000
     -42 0.000798000
     -36 0.000152000
     -30 0.000026000
     -24 0.000006000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000002000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000014000
      48 0.000022000
      54 0.000064000
      60 0.000100000
      66 0.000148000
      72 0.000162000
      78 0.000118000
      84 0.000080000
      90 0.000044000
      96 0.000032000
     102 0.000022000
     108 0.000008000
     114 0.000012000
     120 0.000014000
     126 0.000020000
     132 0.000058000
     138 0.000120000
     144 0.000606000
     150 0.002626000
     156 0.011244000
     162 0.037364000
     168 0.094474000
     174 0.166452000
