#GLU70-5  Hist_00724
    -180 0.015018000
    -174 0.020574000
    -168 0.028442000
    -162 0.039644000
    -156 0.050366000
    -150 0.054608000
    -144 0.050664000
    -138 0.038646000
    -132 0.026640000
    -126 0.016536000
    -120 0.010152000
    -114 0.006106000
    -108 0.004278000
    -102 0.003644000
     -96 0.003222000
     -90 0.003440000
     -84 0.003896000
     -78 0.004584000
     -72 0.005898000
     -66 0.007522000
     -60 0.009190000
     -54 0.010356000
     -48 0.011232000
     -42 0.011302000
     -36 0.010794000
     -30 0.009696000
     -24 0.009214000
     -18 0.009328000
     -12 0.009818000
      -6 0.011934000
       0 0.014548000
       6 0.018890000
      12 0.026966000
      18 0.037254000
      24 0.047924000
      30 0.054070000
      36 0.051688000
      42 0.041864000
      48 0.028922000
      54 0.018612000
      60 0.011488000
      66 0.007192000
      72 0.004950000
      78 0.004012000
      84 0.003368000
      90 0.003622000
      96 0.003966000
     102 0.004968000
     108 0.005820000
     114 0.007408000
     120 0.008824000
     126 0.010044000
     132 0.010972000
     138 0.011318000
     144 0.011128000
     150 0.010654000
     156 0.010218000
     162 0.009928000
     168 0.010556000
     174 0.012082000
