#GLY32-0  Hist_00324
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000002000
    -144 0.000002000
    -138 0.000006000
    -132 0.000012000
    -126 0.000040000
    -120 0.000092000
    -114 0.000266000
    -108 0.000646000
    -102 0.002038000
     -96 0.006358000
     -90 0.021014000
     -84 0.059576000
     -78 0.137326000
     -72 0.222016000
     -66 0.245536000
     -60 0.179206000
     -54 0.087128000
     -48 0.029526000
     -42 0.007492000
     -36 0.001440000
     -30 0.000238000
     -24 0.000038000
     -18 0.000002000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
