#GLU108-0  Hist_01120
     -180 0.000000000
     -174 0.000000000
     -168 0.000122000
     -162 0.001038000
     -156 0.004704000
     -150 0.015708000
     -144 0.034338000
     -138 0.054814000
     -132 0.071354000
     -126 0.082146000
     -120 0.090478000
     -114 0.099928000
     -108 0.112098000
     -102 0.118308000
      -96 0.113546000
      -90 0.092878000
      -84 0.061874000
      -78 0.031128000
      -72 0.011862000
      -66 0.003006000
      -60 0.000594000
      -54 0.000070000
      -48 0.000006000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
