#GLU114-4  Hist_01190
     -180 0.001840000
     -174 0.001666000
     -168 0.001338000
     -162 0.000960000
     -156 0.000650000
     -150 0.000364000
     -144 0.000172000
     -138 0.000082000
     -132 0.000062000
     -126 0.000044000
     -120 0.000070000
     -114 0.000134000
     -108 0.000340000
     -102 0.000796000
      -96 0.001756000
      -90 0.004500000
      -84 0.013750000
      -78 0.036624000
      -72 0.079342000
      -66 0.131814000
      -60 0.160294000
      -54 0.144524000
      -48 0.098198000
      -42 0.051254000
      -36 0.022770000
      -30 0.008688000
      -24 0.003040000
      -18 0.001124000
      -12 0.000424000
       -6 0.000220000
        0 0.000118000
        6 0.000064000
       12 0.000056000
       18 0.000070000
       24 0.000174000
       30 0.000644000
       36 0.002428000
       42 0.009690000
       48 0.026962000
       54 0.049476000
       60 0.057906000
       66 0.042770000
       72 0.021976000
       78 0.008852000
       84 0.003220000
       90 0.001408000
       96 0.000598000
      102 0.000234000
      108 0.000110000
      114 0.000058000
      120 0.000058000
      126 0.000060000
      132 0.000090000
      138 0.000108000
      144 0.000262000
      150 0.000372000
      156 0.000758000
      162 0.001136000
      168 0.001634000
      174 0.001868000
