#ARG119-1  Hist_01234
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000006000
      -90 0.000016000
      -84 0.000074000
      -78 0.000292000
      -72 0.001192000
      -66 0.003654000
      -60 0.011042000
      -54 0.027592000
      -48 0.057108000
      -42 0.097616000
      -36 0.137612000
      -30 0.163206000
      -24 0.162836000
      -18 0.136898000
      -12 0.095872000
       -6 0.057366000
        0 0.028910000
        6 0.012420000
       12 0.004490000
       18 0.001376000
       24 0.000332000
       30 0.000072000
       36 0.000014000
       42 0.000004000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
