#THR89-3  Hist_00930
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000004000
    -144 0.000000000
    -138 0.000004000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000002000
    -108 0.000010000
    -102 0.000104000
     -96 0.000542000
     -90 0.002692000
     -84 0.011018000
     -78 0.034716000
     -72 0.081148000
     -66 0.145984000
     -60 0.204558000
     -54 0.215466000
     -48 0.166222000
     -42 0.089042000
     -36 0.033536000
     -30 0.008858000
     -24 0.001836000
     -18 0.000384000
     -12 0.000092000
      -6 0.000026000
       0 0.000012000
       6 0.000006000
      12 0.000002000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000004000
      42 0.000040000
      48 0.000238000
      54 0.000616000
      60 0.001108000
      66 0.001078000
      72 0.000504000
      78 0.000136000
      84 0.000010000
      90 0.000002000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
