#LYS69-7  Hist_00712
    -180 0.055074000
    -174 0.046178000
    -168 0.031864000
    -162 0.018510000
    -156 0.009470000
    -150 0.004600000
    -144 0.002140000
    -138 0.001322000
    -132 0.000658000
    -126 0.000544000
    -120 0.000568000
    -114 0.000774000
    -108 0.001224000
    -102 0.002238000
     -96 0.004656000
     -90 0.009598000
     -84 0.018520000
     -78 0.031336000
     -72 0.045392000
     -66 0.053558000
     -60 0.054142000
     -54 0.044388000
     -48 0.029874000
     -42 0.017746000
     -36 0.009180000
     -30 0.004708000
     -24 0.002196000
     -18 0.001198000
     -12 0.000716000
      -6 0.000562000
       0 0.000520000
       6 0.000698000
      12 0.001102000
      18 0.002088000
      24 0.004564000
      30 0.008790000
      36 0.016774000
      42 0.029228000
      48 0.044012000
      54 0.053914000
      60 0.054358000
      66 0.045680000
      72 0.031432000
      78 0.018534000
      84 0.009992000
      90 0.004636000
      96 0.002382000
     102 0.001180000
     108 0.000800000
     114 0.000560000
     120 0.000506000
     126 0.000742000
     132 0.001184000
     138 0.002062000
     144 0.004418000
     150 0.008798000
     156 0.017848000
     162 0.030528000
     168 0.044804000
     174 0.054932000
