#ILE3-3   Hist_00034
    -180 0.185954000
    -174 0.106038000
    -168 0.035930000
    -162 0.007966000
    -156 0.001468000
    -150 0.000272000
    -144 0.000050000
    -138 0.000022000
    -132 0.000014000
    -126 0.000000000
    -120 0.000002000
    -114 0.000004000
    -108 0.000004000
    -102 0.000068000
     -96 0.000358000
     -90 0.002028000
     -84 0.008654000
     -78 0.027164000
     -72 0.057102000
     -66 0.081014000
     -60 0.078158000
     -54 0.052558000
     -48 0.026606000
     -42 0.010270000
     -36 0.002982000
     -30 0.000806000
     -24 0.000234000
     -18 0.000046000
     -12 0.000014000
      -6 0.000006000
       0 0.000004000
       6 0.000002000
      12 0.000008000
      18 0.000004000
      24 0.000002000
      30 0.000026000
      36 0.000042000
      42 0.000050000
      48 0.000112000
      54 0.000120000
      60 0.000114000
      66 0.000064000
      72 0.000030000
      78 0.000010000
      84 0.000006000
      90 0.000002000
      96 0.000002000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000002000
     144 0.000026000
     150 0.000478000
     156 0.004866000
     162 0.028606000
     168 0.097442000
     174 0.182190000
