#ARG156-3  Hist_01634
     -180 0.010278000
     -174 0.010112000
     -168 0.007844000
     -162 0.004636000
     -156 0.002536000
     -150 0.001396000
     -144 0.000862000
     -138 0.000564000
     -132 0.000368000
     -126 0.000324000
     -120 0.000412000
     -114 0.000662000
     -108 0.001388000
     -102 0.003828000
      -96 0.009912000
      -90 0.023876000
      -84 0.053170000
      -78 0.101644000
      -72 0.156276000
      -66 0.182698000
      -60 0.152292000
      -54 0.091262000
      -48 0.039390000
      -42 0.013224000
      -36 0.003644000
      -30 0.001078000
      -24 0.000254000
      -18 0.000056000
      -12 0.000026000
       -6 0.000018000
        0 0.000010000
        6 0.000000000
       12 0.000018000
       18 0.000008000
       24 0.000054000
       30 0.000162000
       36 0.000570000
       42 0.001800000
       48 0.004522000
       54 0.009826000
       60 0.017902000
       66 0.023674000
       72 0.023382000
       78 0.015806000
       84 0.007798000
       90 0.002758000
       96 0.000784000
      102 0.000208000
      108 0.000052000
      114 0.000020000
      120 0.000010000
      126 0.000012000
      132 0.000022000
      138 0.000036000
      144 0.000142000
      150 0.000346000
      156 0.000950000
      162 0.002362000
      168 0.004736000
      174 0.008000000
