#TYR182-4  Hist_01938
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000010000
     -108 0.000042000
     -102 0.000350000
      -96 0.001984000
      -90 0.009108000
      -84 0.035320000
      -78 0.096850000
      -72 0.187358000
      -66 0.247072000
      -60 0.212874000
      -54 0.126682000
      -48 0.053514000
      -42 0.019212000
      -36 0.006324000
      -30 0.002248000
      -24 0.000704000
      -18 0.000240000
      -12 0.000084000
       -6 0.000016000
        0 0.000006000
        6 0.000002000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000000000
       66 0.000000000
       72 0.000000000
       78 0.000000000
       84 0.000000000
       90 0.000000000
       96 0.000000000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
