#GLY189-1  Hist_02008
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000002000
      -60 0.000000000
      -54 0.000018000
      -48 0.000046000
      -42 0.000152000
      -36 0.000664000
      -30 0.002540000
      -24 0.008514000
      -18 0.025474000
      -12 0.060512000
       -6 0.114442000
        0 0.169120000
        6 0.196506000
       12 0.174288000
       18 0.123364000
       24 0.070252000
       30 0.033152000
       36 0.013760000
       42 0.004966000
       48 0.001544000
       54 0.000484000
       60 0.000128000
       66 0.000058000
       72 0.000006000
       78 0.000004000
       84 0.000002000
       90 0.000000000
       96 0.000002000
      102 0.000000000
      108 0.000000000
      114 0.000000000
      120 0.000000000
      126 0.000000000
      132 0.000000000
      138 0.000000000
      144 0.000000000
      150 0.000000000
      156 0.000000000
      162 0.000000000
      168 0.000000000
      174 0.000000000
