#GLU75-0  Hist_00774
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000012000
    -120 0.000020000
    -114 0.000090000
    -108 0.000350000
    -102 0.001606000
     -96 0.007234000
     -90 0.026642000
     -84 0.078404000
     -78 0.164954000
     -72 0.239978000
     -66 0.233066000
     -60 0.151106000
     -54 0.068054000
     -48 0.021646000
     -42 0.005396000
     -36 0.001186000
     -30 0.000210000
     -24 0.000040000
     -18 0.000004000
     -12 0.000002000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000000000
      24 0.000000000
      30 0.000000000
      36 0.000000000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
