#THR15-1  Hist_00138
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000002000
     -84 0.000014000
     -78 0.000092000
     -72 0.000694000
     -66 0.003466000
     -60 0.012876000
     -54 0.036586000
     -48 0.078276000
     -42 0.131926000
     -36 0.175078000
     -30 0.183904000
     -24 0.155950000
     -18 0.110310000
     -12 0.065848000
      -6 0.030758000
       0 0.010782000
       6 0.002712000
      12 0.000586000
      18 0.000104000
      24 0.000026000
      30 0.000008000
      36 0.000002000
      42 0.000000000
      48 0.000000000
      54 0.000000000
      60 0.000000000
      66 0.000000000
      72 0.000000000
      78 0.000000000
      84 0.000000000
      90 0.000000000
      96 0.000000000
     102 0.000000000
     108 0.000000000
     114 0.000000000
     120 0.000000000
     126 0.000000000
     132 0.000000000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
