#GLU108-1  Hist_01122
     -180 0.000000000
     -174 0.000000000
     -168 0.000000000
     -162 0.000000000
     -156 0.000000000
     -150 0.000000000
     -144 0.000000000
     -138 0.000000000
     -132 0.000000000
     -126 0.000000000
     -120 0.000000000
     -114 0.000000000
     -108 0.000000000
     -102 0.000000000
      -96 0.000000000
      -90 0.000000000
      -84 0.000000000
      -78 0.000000000
      -72 0.000000000
      -66 0.000000000
      -60 0.000000000
      -54 0.000000000
      -48 0.000000000
      -42 0.000000000
      -36 0.000000000
      -30 0.000000000
      -24 0.000000000
      -18 0.000000000
      -12 0.000000000
       -6 0.000000000
        0 0.000000000
        6 0.000000000
       12 0.000000000
       18 0.000000000
       24 0.000000000
       30 0.000000000
       36 0.000000000
       42 0.000000000
       48 0.000000000
       54 0.000000000
       60 0.000008000
       66 0.000054000
       72 0.000304000
       78 0.001602000
       84 0.006092000
       90 0.019248000
       96 0.051202000
      102 0.106000000
      108 0.171178000
      114 0.211232000
      120 0.195036000
      126 0.134258000
      132 0.068322000
      138 0.026230000
      144 0.007262000
      150 0.001598000
      156 0.000338000
      162 0.000028000
      168 0.000006000
      174 0.000002000
