#LYS13-3  Hist_00120
    -180 0.011862000
    -174 0.010918000
    -168 0.007746000
    -162 0.004652000
    -156 0.002256000
    -150 0.000912000
    -144 0.000312000
    -138 0.000104000
    -132 0.000042000
    -126 0.000028000
    -120 0.000020000
    -114 0.000010000
    -108 0.000032000
    -102 0.000058000
     -96 0.000228000
     -90 0.000600000
     -84 0.001710000
     -78 0.003678000
     -72 0.005184000
     -66 0.005272000
     -60 0.003654000
     -54 0.002322000
     -48 0.001122000
     -42 0.000594000
     -36 0.000278000
     -30 0.000154000
     -24 0.000072000
     -18 0.000026000
     -12 0.000018000
      -6 0.000022000
       0 0.000028000
       6 0.000038000
      12 0.000082000
      18 0.000198000
      24 0.000742000
      30 0.002806000
      36 0.009636000
      42 0.029388000
      48 0.071484000
      54 0.132482000
      60 0.181660000
      66 0.184254000
      72 0.141832000
      78 0.087234000
      84 0.043768000
      90 0.017678000
      96 0.005966000
     102 0.001776000
     108 0.000636000
     114 0.000260000
     120 0.000104000
     126 0.000050000
     132 0.000094000
     138 0.000110000
     144 0.000238000
     150 0.000566000
     156 0.001490000
     162 0.003756000
     168 0.007180000
     174 0.010578000
