#LYS192-5  Hist_02044
     -180 0.146368000
     -174 0.106782000
     -168 0.059328000
     -162 0.026354000
     -156 0.009978000
     -150 0.003366000
     -144 0.001332000
     -138 0.000572000
     -132 0.000342000
     -126 0.000280000
     -120 0.000330000
     -114 0.000460000
     -108 0.000806000
     -102 0.001760000
      -96 0.004458000
      -90 0.010494000
      -84 0.021104000
      -78 0.033072000
      -72 0.038436000
      -66 0.032802000
      -60 0.021374000
      -54 0.011206000
      -48 0.004678000
      -42 0.001606000
      -36 0.000556000
      -30 0.000180000
      -24 0.000064000
      -18 0.000020000
      -12 0.000010000
       -6 0.000010000
        0 0.000010000
        6 0.000012000
       12 0.000036000
       18 0.000036000
       24 0.000106000
       30 0.000278000
       36 0.001028000
       42 0.002702000
       48 0.007028000
       54 0.013348000
       60 0.019562000
       66 0.021056000
       72 0.015758000
       78 0.008902000
       84 0.003956000
       90 0.001536000
       96 0.000636000
      102 0.000310000
      108 0.000164000
      114 0.000120000
      120 0.000130000
      126 0.000234000
      132 0.000486000
      138 0.001212000
      144 0.003694000
      150 0.010158000
      156 0.028154000
      162 0.062968000
      168 0.110966000
      174 0.147286000
