#LYS47-3  Hist_00474
    -180 0.068144000
    -174 0.059928000
    -168 0.043892000
    -162 0.028420000
    -156 0.017008000
    -150 0.009324000
    -144 0.004754000
    -138 0.002552000
    -132 0.001412000
    -126 0.000812000
    -120 0.000536000
    -114 0.000542000
    -108 0.000992000
    -102 0.002250000
     -96 0.006244000
     -90 0.018238000
     -84 0.047470000
     -78 0.093130000
     -72 0.134058000
     -66 0.136746000
     -60 0.105664000
     -54 0.061798000
     -48 0.026510000
     -42 0.008656000
     -36 0.002088000
     -30 0.000432000
     -24 0.000094000
     -18 0.000024000
     -12 0.000004000
      -6 0.000000000
       0 0.000000000
       6 0.000006000
      12 0.000002000
      18 0.000002000
      24 0.000018000
      30 0.000052000
      36 0.000182000
      42 0.000614000
      48 0.001452000
      54 0.002634000
      60 0.003174000
      66 0.002890000
      72 0.001954000
      78 0.001142000
      84 0.000462000
      90 0.000234000
      96 0.000098000
     102 0.000044000
     108 0.000034000
     114 0.000038000
     120 0.000032000
     126 0.000038000
     132 0.000094000
     138 0.000160000
     144 0.000402000
     150 0.001382000
     156 0.004154000
     162 0.012186000
     168 0.030080000
     174 0.054718000
