#GLY25-0  Hist_00254
    -180 0.000000000
    -174 0.000000000
    -168 0.000000000
    -162 0.000000000
    -156 0.000000000
    -150 0.000000000
    -144 0.000000000
    -138 0.000000000
    -132 0.000000000
    -126 0.000000000
    -120 0.000000000
    -114 0.000000000
    -108 0.000000000
    -102 0.000000000
     -96 0.000000000
     -90 0.000000000
     -84 0.000000000
     -78 0.000000000
     -72 0.000000000
     -66 0.000000000
     -60 0.000000000
     -54 0.000000000
     -48 0.000000000
     -42 0.000000000
     -36 0.000000000
     -30 0.000000000
     -24 0.000000000
     -18 0.000000000
     -12 0.000000000
      -6 0.000000000
       0 0.000000000
       6 0.000000000
      12 0.000000000
      18 0.000010000
      24 0.000054000
      30 0.000338000
      36 0.001914000
      42 0.009212000
      48 0.032996000
      54 0.089456000
      60 0.173998000
      66 0.233928000
      72 0.218090000
      78 0.141938000
      84 0.066240000
      90 0.023234000
      96 0.006634000
     102 0.001534000
     108 0.000338000
     114 0.000062000
     120 0.000018000
     126 0.000004000
     132 0.000002000
     138 0.000000000
     144 0.000000000
     150 0.000000000
     156 0.000000000
     162 0.000000000
     168 0.000000000
     174 0.000000000
